و	14386
کی	11203
به	3985
می	3082
تی	2314
از	2194
خودا	1967
خو	1941
اون	1885
میأن	1758
تا	1738
اونٚ	1716
اَمرأ	1621
او	1553
ایتأ	1527
اونه	1515
بوگفته	1447
من	1405
خوداوند	1404
عیسی	1382
جه	1292
جَا	1285
اَ	1270
بو	1254
اونَ	1168
ای	1157
جٚه	1145
کونه	1130
در	1117
شیمی	1109
وختی	1095
هر	1075
ورجه	1074
ولی	1052
دورون	1046
اَمره	1041
تو	1013
پس	980
بوکوده	973
اوشأن	927
ره	911
سر	906
اَمی	857
چونکی	842
امّا	833
چی	795
ایسه	753
مره	730
بوکونید	692
تومامٚ	680
مأنستن	664
پادشاه	662
مرَ	658
بده	621
دس	608
دأره	603
اوشأنٚ	598
شمرَ	593
بَزین	586
چون	566
اوشأنَ	564
بوکونه	540
بوبوسته	535
بوشو	535
کوده	533
شومأن	525
اویه	511
اوشأنه	503
بید	492
ببه	487
وستی	481
هو	481
کسی	480
خانه	474
یه	469
کودن	468
پئر	462
اَن	457
اگه	453
ترَ	441
کونم	437
کونیدی	429
دونیا	417
بر	416
بیرون	416
بوسته	409
همه	408
نه	404
زندگی	402
پسر	397
بَمو	396
چره	395
تومام	392
رأ	391
اگر	384
وخت	374
نجات	374
انجام	368
دانیال	362
نام	360
روز	359
اوسه	358
هسه	356
مسیح	355
وأ	348
بوکودیدی	345
اَمأن	343
یوسف	339
وسی	337
اَیه	336
بوکون	330
خوشأنٚ	330
بلکی	323
پیله	322
جواب	310
یا	310
رو	308
بی	302
گب	299
خوأیه	299
هیچ	293
کودی	289
با	289
پیدا	287
دأرم	286
پا	284
موسی	284
دأشتی	270
جا	269
بوستن	267
خیلی	265
بیده	260
جان	254
دیل	253
بوگفتیدی	253
قوم	248
جُلُو	244
دِ	241
مصر	240
گوش	239
بیبید	239
کودیدی	235
اَنکی	232
فأرسه	230
خوأیم	229
هم	227
بأورده	226
میأنی	223
اوشأنی	221
زنده	220
قوبیل	220
ستایش	215
دوعا	214
دیگر	214
اونچی	213
فکر	211
زن	211
گوناه	210
زیمین	208
هوطو	207
کونی	206
بدن	204
یعقوب	204
زیمینٚ	203
دهه	202
آیا	202
ایمأن	199
دوست	199
شهرٚ	199
نی‌یه	198
اَطویی	197
روزٚ	197
نوکونه	197
وأگردسته	197
اَمرَ	195
بَموییدی	193
خودای	193
طرف	192
اونی	192
هَطو	191
بیشید	190
دور	188
یأن	186
